Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Month,VisitorType,Weekend,total_pages,avg_time_per_page,avg_time_per_product_page,avg_time_per_info_page,avg_time_per_admin_page,product_focus,info_focus,admin_focus,bounce_exit_ratio,bounce_exit_product,value_per_page,Revenue
2,34.0,0,0.0,8,358.0,0.0,0.02,0.0,0.0,2,2,1,2,Mar,Returning_Visitor,0,10.00001,39.1999608000392,44.749944062569924,0.0,16.999915000425,0.7999992000008,0.0,0.1999998000002,0.0,0.0,0.0,0
0,0.0,0,0.0,8,426.6666667,0.0,0.0125,0.0,0.0,2,4,3,2,Feb,Returning_Visitor,0,8.00001,53.333266670916665,53.333266670916665,0.0,0.0,0.9999987500015626,0.0,0.0,0.0,0.0,0.0,0
4,107.5333333,2,298.0,16,570.3333333,0.011764706,0.014705882,0.0,0.0,3,2,6,13,May,Returning_Visitor,0,22.00001,44.35755559202019,35.64581105261809,148.99925500372498,26.883266116834708,0.7272723966943652,0.09090904958679565,0.1818180991735913,0.7994563968371043,0.000173010378200692,0.0,0
0,0.0,0,0.0,11,199.5,0.127272727,0.142424242,0.0,0.0,3,2,1,1,Jul,Returning_Visitor,0,11.00001,18.13634714877532,18.13634714877532,0.0,0.0,0.9999990909099173,0.0,0.0,0.8935542831056031,0.018126721670247935,0.0,0
3,23.0,2,10.16666667,85,1311.072012,0.002657807,0.015013618,0.0,1.0,3,2,1,3,May,Returning_Visitor,1,90.00001,14.935983659001817,15.424374797132376,5.083307918460408,7.666641111196296,0.9444443395061844,0.02222221975308669,0.03333332962963004,0.17690858486950348,3.9903299015726e-05,0.0,0
0,0.0,0,0.0,7,148.1666667,0.0,0.057142857,0.0,0.4,1,1,1,20,May,Returning_Visitor,0,7.00001,21.166636433376524,21.166636433376524,0.0,0.0,0.9999985714306123,0.0,0.0,0.0,0.0,0.0,0
9,103.9333333,0,0.0,16,172.1333333,0.012,0.049,0.0,0.0,1,1,1,2,Oct,Returning_Visitor,0,25.00001,11.042662246935102,10.75832660729587,0.0,11.548135313182986,0.6399997440001024,0.0,0.3599998560000576,0.24484799020608036,0.000588,0.0,1
4,103.5,0,0.0,28,884.8040616,0.0,0.011326165,0.0,0.0,1,1,1,4,May,Returning_Visitor,0,32.00001,30.88449227359616,31.600133771380793,0.0,25.87493531266172,0.8749997265625854,0.0,0.1249999609375122,0.0,0.0,0.0,0
0,0.0,0,0.0,3,22.0,0.0,0.066666667,0.0,0.6,1,1,3,2,Feb,Returning_Visitor,0,3.00001,7.33330888897037,7.33330888897037,0.0,0.0,0.9999966666777778,0.0,0.0,0.0,0.0,0.0,0
15,309.6333333,2,45.8,50,2230.986667,0.0,0.004371585,40.77935433,0.0,2,2,4,2,Nov,Returning_Visitor,0,67.00001,38.603277824883904,44.619724416055114,22.899885500572495,20.642208458527694,0.7462685453330529,0.029850741813322115,0.22388056359991587,0.0,0.0,0.6086469887094046,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,1,7,3,Dec,Returning_Visitor,0,1.00001,0.0,0.0,0.0,0.0,0.9999900000999989,0.0,0.0,0.999950002499875,0.04000000000000001,0.0,0
7,312.8,1,4.0,155,2374.966713,0.025906525,0.039077841,0.0,0.0,3,2,4,13,Jul,Returning_Visitor,0,163.00001,16.513905201600906,15.322364901782908,3.9999600003999958,44.68565044907079,0.9509201870601112,0.006134968948774911,0.04294478264142438,0.6627770768920186,0.0010123710648125251,0.0,0
0,0.0,0,0.0,22,401.1666667,0.0,0.013636364,0.0,0.0,2,2,1,3,May,Returning_Visitor,0,22.00001,18.23484019779991,18.23484019779991,0.0,0.0,0.9999995454547521,0.0,0.0,0.0,0.0,0.0,0
2,61.0,0,0.0,5,97.0,0.0,0.04,0.0,0.0,2,2,1,1,Mar,Returning_Visitor,0,7.00001,22.57139632657668,19.399961200077602,0.0,30.499847500762495,0.7142846938790088,0.0,0.2857138775516035,0.0,0.0,0.0,0
1,139.5,0,0.0,18,816.8333333,0.0,0.005263158,0.0,0.0,2,2,3,2,Nov,New_Visitor,0,19.00001,50.33330684036483,45.37960441688644,0.0,139.49860501394986,0.9473679224379356,0.0,0.05263155124655198,0.0,0.0,0.0,0
4,100.0666667,0,0.0,30,310.3355556,0.0,0.000480769,28.52395644,0.0,2,2,5,2,Jul,Returning_Visitor,1,34.00001,12.070650046867632,10.34451507182831,0.0,25.01660413348967,0.8823526816609759,0.0,0.11764702422146345,0.0,0.0,0.8389396485471621,1
0,0.0,1,44.0,14,549.5,0.0,0.013333333,43.252,0.2,2,4,1,2,May,New_Visitor,0,15.00001,39.56664028890648,39.24997196430574,43.99956000439995,0.0,0.9333327111115259,0.06666662222225185,0.0,0.0,0.0,2.8834647443568375,1
1,19.2,0,0.0,55,3134.066667,0.0,0.006666667,5.767419658,0.0,2,4,1,1,Aug,Returning_Visitor,1,56.00001,56.30832328422798,56.98301994854182,0.0,19.19980800191998,0.9821426817602353,0.0,0.017857139668367914,0.0,0.0,0.10298961835899671,0
6,171.5,3,178.5,26,1565.958333,0.005882353,0.017647059,8.045767732,0.0,2,2,4,2,Nov,Returning_Visitor,0,35.00001,54.741651016671135,60.22914348879097,59.49980166732777,28.583285694523845,0.7428569306123055,0.08571426122449678,0.17142852244899356,0.3331445514227483,0.000103806230449827,0.229879012377425,1
8,289.0,0,0.0,139,5107.034928,0.01544437,0.044005026,8.304903935,0.0,2,2,2,1,Aug,Returning_Visitor,0,147.00001,36.70771810151577,36.74125583156433,0.0,36.12495484380645,0.9455781669674717,0.0,0.05442176500532211,0.3508885806406203,0.0006796299034036201,0.05649594129279311,0
0,0.0,0,0.0,29,2159.4,0.010344828,0.02183908,0.0,0.0,3,2,1,13,Oct,Returning_Visitor,0,29.00001,74.4620432889506,74.4620432889506,0.0,0.0,0.9999996551725328,0.0,0.0,0.4734674411920319,0.00022592152627824,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,2,1,Mar,Returning_Visitor,0,1.00001,0.0,0.0,0.0,0.0,0.9999900000999989,0.0,0.0,0.999950002499875,0.04000000000000001,0.0,0
5,99.66666667,0,0.0,14,1714.166667,0.0,0.022222222,33.196,0.0,2,2,1,2,May,Returning_Visitor,0,19.00001,95.46486205375682,122.44038875686518,0.0,19.933293467413066,0.7368417174517277,0.0,0.2631577562327599,0.0,0.0,1.7471569751805394,0
0,0.0,0,0.0,22,469.54,0.0,0.008695652,14.00979215,0.0,2,2,9,2,Oct,New_Visitor,0,22.00001,21.342717571492013,21.342717571492013,0.0,0.0,0.9999995454547521,0.0,0.0,0.0,0.0,0.6368084446325252,1
0,0.0,0,0.0,41,419.0,0.01300813,0.03495935,0.0,0.0,2,2,1,3,Mar,Returning_Visitor,0,41.00001,10.219509702558609,10.219509702558609,0.0,0.0,0.9999997560976204,0.0,0.0,0.3719866111323201,0.0004547557695155,0.0,0
0,0.0,0,0.0,21,685.1744048,0.028571429,0.043174603,0.0,0.0,1,1,8,1,Nov,Returning_Visitor,1,21.00001,32.62733707269663,32.62733707269663,0.0,0.0,0.9999995238097505,0.0,0.0,0.6616114775907515,0.0012335601042176869,0.0,1
6,94.1,0,0.0,92,4212.141886,0.008333333,0.021875,6.664927724,0.0,1,1,1,2,Nov,Returning_Visitor,1,98.00001,43.94123925089396,45.784145958245006,0.0,15.683307194488009,0.9387754144106719,0.0,0.061224483548522085,0.3807782956362806,0.000182291659375,0.0680094596316878,1
0,0.0,0,0.0,30,469.1,0.0,0.015,0.0,0.0,2,4,4,4,Jul,Returning_Visitor,0,30.00001,15.636661454446182,15.636661454446182,0.0,0.0,0.9999996666667778,0.0,0.0,0.0,0.0,0.0,0
4,240.1666667,0,0.0,73,2371.371545,0.013333333,0.033805229,0.0,0.0,3,2,1,2,Nov,Returning_Visitor,1,77.00001,33.91607626674334,32.48453726239215,0.0,60.04151657120858,0.9480518249283344,0.0,0.05194804520155257,0.39429965120153404,0.00045073637539825694,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,1,1,3,Feb,Returning_Visitor,0,1.00001,0.0,0.0,0.0,0.0,0.9999900000999989,0.0,0.0,0.999950002499875,0.04000000000000001,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.2,1,2,3,4,May,Returning_Visitor,0,1.00001,0.0,0.0,0.0,0.0,0.9999900000999989,0.0,0.0,0.999950002499875,0.04000000000000001,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,1,6,Nov,New_Visitor,0,1.00001,0.0,0.0,0.0,0.0,0.9999900000999989,0.0,0.0,0.999950002499875,0.04000000000000001,0.0,0
3,46.0,3,53.5,15,270.5714286,0.042105263,0.069736842,12.15210526,0.0,3,2,4,5,May,Returning_Visitor,1,21.00001,17.622440589314007,18.03808321461119,17.833273889087035,15.333282222392592,0.7142853741498219,0.14285707482996438,0.14285707482996438,0.6036870171125455,0.0029362880731994456,0.578671403489808,0
5,172.2,0,0.0,23,792.7222222,0.0,0.010714286,261.4912857,0.0,2,2,1,8,Mar,New_Visitor,0,28.00001,34.46149562803728,34.46616858862235,0.0,34.43993112013776,0.8214282780613292,0.0,0.17857136479594116,0.0,0.0,9.338971153938873,1
0,0.0,0,0.0,3,79.0,0.066666667,0.166666667,0.0,0.0,1,1,3,3,Mar,Returning_Visitor,0,3.00001,26.333245555848148,26.333245555848148,0.0,0.0,0.9999966666777778,0.0,0.0,0.3999760026398896,0.011111111188888889,0.0,0
0,0.0,0,0.0,8,1102.5,0.04,0.090625,0.0,0.0,1,1,6,2,Dec,Returning_Visitor,1,8.00001,137.81232773459033,137.81232773459033,0.0,0.0,0.9999987500015626,0.0,0.0,0.4413306117945606,0.0036249999999999998,0.0,0
10,84.4375,3,147.0,35,1092.354167,0.005073996,0.034935835,0.0,0.0,2,5,9,8,Nov,Returning_Visitor,1,48.00001,27.57898731687764,31.210110139968528,48.999836667211106,8.443741556258445,0.729166514756976,0.06249998697916938,0.20833328993056457,0.1451960154908303,0.00017726428704666,0.0,0
3,42.0,0,0.0,24,1381.733333,0.031481481,0.018777882,0.0,0.0,3,2,4,3,May,Returning_Visitor,0,27.00001,52.73084465524272,57.572198219917404,0.0,13.999953333488888,0.8888885596709039,0.0,0.11111106995886298,1.6756269280379767,0.0005911555354032419,0.0,0
4,198.5,0,0.0,43,2124.833333,0.0,0.015151515,48.864,0.0,2,2,3,4,May,Returning_Visitor,1,47.00001,49.432613588805616,49.41471718262391,0.0,49.62487593781016,0.9148934223631016,0.0,0.08510636487098619,0.0,0.0,1.0396593532639673,1
4,123.4,0,0.0,38,585.37,0.017948718,0.033333333,0.0,0.0,1,1,3,3,Jul,Returning_Visitor,1,42.00001,16.875472172506623,15.404469630402728,0.0,30.849922875192817,0.9047616893424548,0.0,0.09523807256236366,0.5383000553663906,0.000598290594017094,0.0,0
2,3.0,4,161.5,137,4791.460889,0.004373522,0.020956372,5.482895824,0.0,2,2,1,2,Nov,Returning_Visitor,0,143.00001,34.657066730275055,34.974164520133975,40.37489906275235,1.4999925000374998,0.9580418910460216,0.027972026015942238,0.013986013007971119,0.20859698568736643,9.165315398218402e-05,0.03834192615790726,1
0,0.0,0,0.0,2,23.0,0.0,0.1,0.0,0.8,2,2,1,4,May,Returning_Visitor,0,2.00001,11.499942500287498,11.499942500287498,0.0,0.0,0.9999950000249999,0.0,0.0,0.0,0.0,0.0,0
4,21.0,0,0.0,7,56.25,0.033333333,0.066666667,0.0,0.0,3,2,1,15,Nov,Returning_Visitor,1,11.00001,7.022720888435556,8.035702806138849,0.0,5.249986875032813,0.6363630578517656,0.0,0.3636360330581518,0.4999250037498125,0.002222222211111111,0.0,0
1,0.0,1,313.0,6,135.5,0.028571429,0.085714286,0.0,1.0,2,2,7,2,May,Returning_Visitor,1,8.00001,56.0624299219626,22.58329569450718,312.9968700312997,0.0,0.7499990625011719,0.12499984375019532,0.12499984375019532,0.33329445286951703,0.002448979636734694,0.0,0
0,0.0,0,0.0,14,1947.5,0.0,0.021428571,0.0,0.0,1,1,1,3,Nov,Returning_Visitor,0,14.00001,139.10704349496893,139.10704349496893,0.0,0.0,0.9999992857147959,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0,0.0,48,4152.083333,0.00625,0.028125,0.0,0.0,2,2,1,1,Nov,Returning_Visitor,1,48.00001,86.50171808297539,86.50171808297539,0.0,0.0,0.99999979166671,0.0,0.0,0.2221432379598365,0.00017578125000000002,0.0,0
0,0.0,0,0.0,119,1243.180556,0.0,0.007668207,1.809360775,0.0,2,2,1,2,May,Returning_Visitor,0,119.00001,10.44689455068113,10.44689455068113,0.0,0.0,0.9999999159663936,0.0,0.0,0.0,0.0,0.015204711117251166,0
4,118.0,3,67.0,44,1489.144444,0.004081633,0.014693878,0.0,0.0,3,2,6,1,Mar,Returning_Visitor,1,51.00001,32.826355210518585,33.84418421723086,22.333258889137035,29.499926250184377,0.8627449288735433,0.058823517877741587,0.07843135717032212,0.2775888782537505,5.997501734277401e-05,0.0,0
10,262.0,0,0.0,22,623.4166667,0.018518519,0.04526749,0.0,0.2,3,2,1,2,May,Returning_Visitor,0,32.00001,27.669262187730563,28.337108333132573,0.0,26.1999738000262,0.687499785156317,0.0,0.3124999023437805,0.4090005651815063,0.00083828687364731,0.0,0
0,0.0,0,0.0,39,902.6527778,0.0,0.008852259,0.0,0.0,2,2,1,2,Nov,New_Visitor,0,39.00001,23.144937085913565,23.144937085913565,0.0,0.0,0.9999997435898093,0.0,0.0,0.0,0.0,0.0,0
9,395.8785714,0,0.0,124,3959.145344,0.004871324,0.014283416,3.464444066,0.0,2,2,1,2,Nov,Returning_Visitor,0,133.00001,32.744538255297876,31.928588908984764,0.0,43.98645905948994,0.9323307569676123,0.0,0.06766916784442346,0.3408089430826053,6.9579147162784e-05,0.0260484496655301,1
2,34.4,0,0.0,18,379.6166667,0.035,0.059166667,0.0,0.0,2,2,6,1,Jul,Returning_Visitor,0,20.00001,20.700822984588505,21.08980310010939,0.0,17.199914000429995,0.899999550000225,0.0,0.099999950000025,0.5914493291756361,0.002070833345,0.0,0
0,0.0,0,0.0,7,1721.666667,0.038095238,0.038571429,0.0,0.0,1,1,3,3,Nov,Returning_Visitor,0,7.00001,245.95202963995766,245.95202963995766,0.0,0.0,0.9999985714306123,0.0,0.0,0.9873983153915837,0.0014693877677551018,0.0,0
0,0.0,0,0.0,4,197.4166667,0.016666667,0.0875,0.0,0.0,4,1,5,1,Nov,Returning_Visitor,0,4.00001,49.354043289891784,49.354043289891784,0.0,0.0,0.9999975000062501,0.0,0.0,0.19045442806536397,0.0014583333624999999,0.0,0
4,126.0769231,2,43.33333333,34,1395.445862,0.038927739,0.042311136,48.66071756,0.0,3,2,1,10,Nov,Returning_Visitor,0,40.00001,39.121393180401704,41.042513281613736,21.66655833220834,31.51915197712006,0.849999787500053,0.04999998750000312,0.09999997500000624,0.9198179132053544,0.0016470768590015042,1.2165176348705913,1
3,81.4,0,0.0,94,2487.52,0.0,0.002083333,0.0,0.0,2,2,6,2,Oct,New_Visitor,0,97.00001,26.483708609926946,26.46297590819405,0.0,27.13324288919037,0.969072065044117,0.0,0.030927831863110117,0.0,0.0,0.0,0
3,35.0,0,0.0,16,352.0,0.0,0.011764706,0.0,0.0,2,2,2,1,Mar,Returning_Visitor,0,19.00001,20.368410332415614,21.999986250008593,0.0,11.666627777907406,0.8421048199448317,0.0,0.15789465373965592,0.0,0.0,0.0,0
2,45.0,0,0.0,8,71.0,0.022222222,0.044444444,0.0,0.0,2,2,1,13,May,Returning_Visitor,0,10.00001,11.5999884000116,8.874988906263868,0.0,22.499887500562497,0.7999992000008,0.0,0.1999998000002,0.4998875253056814,0.000987654301234568,0.0,0
0,0.0,0,0.0,9,58.0,0.155555556,0.177777778,0.0,0.0,1,1,1,3,May,Returning_Visitor,1,9.00001,6.444437283958574,6.444437283958574,0.0,0.0,0.9999988888901234,0.0,0.0,0.8749507854246314,0.02765432110123457,0.0,0
3,16.0,0,0.0,11,207.0,0.0,0.015384615,0.0,0.0,2,2,2,3,Mar,Returning_Visitor,0,14.00001,15.928560051028535,18.818164710759355,0.0,5.333315555614814,0.7857137244901968,0.0,0.21428556122459913,0.0,0.0,0.0,0
0,0.0,0,0.0,3,65.5,0.066666667,0.1,0.0,0.0,3,2,1,13,Nov,Returning_Visitor,0,3.00001,21.833260555798148,21.833260555798148,0.0,0.0,0.9999966666777778,0.0,0.0,0.666600009999,0.006666666700000001,0.0,0
11,104.1944444,3,8.0,75,1753.761111,0.002380952,0.018278388,20.04842101,0.0,2,2,3,2,Nov,Returning_Visitor,0,89.00001,20.965790401596585,23.383478362202883,2.666657777807407,9.472213607078539,0.8426965345284793,0.03370786138113917,0.12359549173084362,0.13018927638674332,4.3519964465376e-05,0.22526313210526602,1
5,85.16666667,1,8.0,95,3715.777564,0.01010101,0.011851852,0.0,0.0,2,4,4,1,Jul,Returning_Visitor,0,101.00001,37.71231538165194,39.113443924900636,7.9999200007999915,17.033299267401468,0.9405939662778251,0.009900989118713949,0.049504945593569744,0.8515542092415249,0.00011971567557052,0.0,0
5,97.5,0,0.0,24,758.1444444,0.04,0.059846154,0.0,0.0,3,2,2,1,Mar,Returning_Visitor,1,29.00001,29.504970667251495,31.589338687775548,0.0,19.499961000078002,0.8275859215220961,0.0,0.17241373365043666,0.6682687965551546,0.00239384616,0.0,0
0,0.0,1,0.0,37,1358.75,0.001754386,0.03245614,0.0,0.0,2,5,3,1,Mar,Returning_Visitor,0,38.00001,35.75656953774485,36.72296304784782,0.0,0.0,0.9736839542936961,0.026315782548478276,0.0,0.0540374063562838,5.694059763004e-05,0.0,0
0,0.0,0,0.0,27,1165.95,0.025925926,0.044444444,0.0,0.0,2,5,3,1,Dec,Returning_Visitor,1,27.00001,43.1833173395121,43.1833173395121,0.0,0.0,0.9999996296297669,0.0,0.0,0.5832021203549412,0.001152263366255144,0.0,0
0,0.0,0,0.0,2,39.5,0.0,0.1,0.0,0.0,2,2,8,1,Dec,Returning_Visitor,0,2.00001,19.749901250493746,19.749901250493746,0.0,0.0,0.9999950000249999,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0,0.0,18,1844.416667,0.0,0.023529412,28.52788235,0.0,3,7,3,4,May,Returning_Visitor,0,18.00001,102.4675356847024,102.4675356847024,0.0,0.0,0.9999994444447531,0.0,0.0,0.0,0.0,1.5848814722880709,0
0,0.0,0,0.0,14,1404.75,0.0,0.021428571,0.0,0.0,2,2,1,2,Dec,New_Visitor,0,14.00001,100.33921404341854,100.33921404341854,0.0,0.0,0.9999992857147959,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0,0.0,78,1781.69697,0.003205128,0.015811966,0.0,0.0,2,2,8,3,Mar,Returning_Visitor,0,78.00001,22.842265917658214,22.842265917658214,0.0,0.0,0.9999998717948881,0.0,0.0,0.20257457259104208,5.0679374961647994e-05,0.0,0
2,41.2,0,0.0,51,820.4833333,0.0,0.008627451,0.0,0.0,4,1,1,1,Oct,Returning_Visitor,0,53.00001,16.25817303242018,16.087905341587188,0.0,20.599897000515,0.9622639693841567,0.0,0.037735841936633596,0.0,0.0,0.0,0
4,109.0,2,34.0,30,1049.833333,0.0125,0.028645833,0.0,0.0,2,2,6,4,May,Returning_Visitor,1,36.00001,33.13425004604165,34.994432768522415,16.999915000425,27.249931875170315,0.8333331018519161,0.055555540123461075,0.11111108024692215,0.43621136401792965,0.0003580729125,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,1,1,20,Nov,Returning_Visitor,0,1.00001,0.0,0.0,0.0,0.0,0.9999900000999989,0.0,0.0,0.999950002499875,0.04000000000000001,0.0,0
0,0.0,0,0.0,66,6100.527778,0.010606061,0.046262626,0.0,0.8,2,5,2,6,May,Returning_Visitor,0,66.00001,92.43222505572346,92.43222505572346,0.0,0.0,0.9999998484848714,0.0,0.0,0.22920810675408823,0.000490664233376186,0.0,0
2,20.14285714,0,0.0,4,33.14285714,0.0,0.039814815,0.0,0.0,3,2,1,10,Dec,Returning_Visitor,0,6.00001,8.880937578437369,8.285693570766073,0.0,10.071378213108934,0.6666655555574075,0.0,0.33333277777870374,0.0,0.0,0.0,0
3,65.5,2,12.0,39,1101.333333,0.00952381,0.041269841,14.99642857,0.0,2,2,3,1,May,Returning_Visitor,0,44.00001,26.79166057007714,28.23930898992077,5.999970000149999,21.833260555798148,0.8863634349174011,0.045454535123969284,0.06818180268595393,0.23071334019915435,0.00039304612441421003,0.34082784458458076,0
0,0.0,0,0.0,44,1341.716667,0.008888889,0.046666667,0.0,0.0,2,2,2,2,June,Returning_Visitor,0,44.00001,30.49355368328325,30.49355368328325,0.0,0.0,0.9999997727273243,0.0,0.0,0.1904353839146227,0.000414814822962963,0.0,0
0,0.0,0,0.0,6,89.66666667,0.0,0.033333333,0.0,0.0,2,10,3,3,Nov,Returning_Visitor,0,6.00001,14.944419537634104,14.944419537634104,0.0,0.0,0.9999983333361112,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0,0.0,3,66.4,0.066666667,0.1,0.0,0.0,3,2,6,11,June,Returning_Visitor,1,3.00001,22.133259555801484,22.133259555801484,0.0,0.0,0.9999966666777778,0.0,0.0,0.666600009999,0.006666666700000001,0.0,0
1,0.0,1,34.2,69,3051.525518,0.000714286,0.016949586,0.0,0.0,2,4,9,3,Oct,Returning_Visitor,0,71.00001,43.46091666747652,44.225001097825924,34.19965800341997,0.0,0.9718308490379085,0.014084505058520413,0.014084505058520413,0.04211694790191223,1.2106851985596e-05,0.0,0
6,169.7916667,0,0.0,32,1547.625,0.0,0.013157895,23.53105656,0.0,2,2,1,1,Dec,Returning_Visitor,0,38.00001,45.19516354600959,48.363266136479325,0.0,28.298563952393415,0.8421050415513048,0.0,0.15789469529086964,0.0,0.0,0.6192381675689033,0
5,247.1,0,0.0,8,1188.2,0.0,0.030769231,0.0,0.0,1,8,8,1,Oct,Returning_Visitor,1,13.00001,110.40760737876356,148.5248143439821,0.0,49.41990116019768,0.6153841420121985,0.0,0.38461508875762407,0.0,0.0,0.0,0
4,91.0,0,0.0,12,197.0,0.0,0.0375,0.0,0.0,2,2,1,2,Nov,New_Visitor,0,16.00001,17.99998875000703,16.41665298612251,0.0,22.749943125142188,0.749999531250293,0.0,0.24999984375009765,0.0,0.0,0.0,0
14,337.58,0,0.0,29,443.5,0.0,0.027027027,0.0,0.0,2,2,1,3,Oct,Returning_Visitor,0,43.00001,18.164646938454197,15.293098174793734,0.0,24.112839919400056,0.6744184478096632,0.0,0.32558131963225123,0.0,0.0,0.0,0
0,0.0,0,0.0,4,46.75,0.0,0.05,0.0,0.0,1,1,3,3,Nov,Returning_Visitor,0,4.00001,11.687470781323048,11.687470781323048,0.0,0.0,0.9999975000062501,0.0,0.0,0.0,0.0,0.0,0
2,42.2,0,0.0,17,440.2261905,0.026315789,0.023684211,0.0,0.0,3,2,3,1,Jul,Returning_Visitor,0,19.00001,25.390838767979595,25.895643031974686,0.0,21.099894500527498,0.8947363711913836,0.0,0.10526310249310396,1.1106421311095778,0.000623268699307479,0.0,0
2,67.0,0,0.0,4,36.0,0.0,0.033333333,0.0,0.0,2,2,4,1,May,Returning_Visitor,0,6.00001,17.16663805560324,8.99997750005625,0.0,33.49983250083749,0.6666655555574075,0.0,0.33333277777870374,0.0,0.0,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,8,3,4,June,Returning_Visitor,1,1.00001,0.0,0.0,0.0,0.0,0.9999900000999989,0.0,0.0,0.999950002499875,0.04000000000000001,0.0,0
0,0.0,0,0.0,3,44.5,0.0,0.066666667,0.0,0.0,1,1,3,1,Mar,Returning_Visitor,0,3.00001,14.833283889053703,14.833283889053703,0.0,0.0,0.9999966666777778,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,1,1,3,May,Returning_Visitor,0,1.00001,0.0,0.0,0.0,0.0,0.9999900000999989,0.0,0.0,0.999950002499875,0.04000000000000001,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,7,13,Nov,Returning_Visitor,0,1.00001,0.0,0.0,0.0,0.0,0.9999900000999989,0.0,0.0,0.999950002499875,0.04000000000000001,0.0,0
0,0.0,0,0.0,27,187.0,0.0,0.022222222,0.0,0.0,4,2,7,4,May,Returning_Visitor,0,27.00001,6.925923360769126,6.925923360769126,0.0,0.0,0.9999996296297669,0.0,0.0,0.0,0.0,0.0,0
3,423.0,0,0.0,24,1203.533333,0.0,0.011111111,0.0,0.0,4,1,1,4,Oct,New_Visitor,0,27.00001,60.24195298446186,50.14720131366612,0.0,140.99953000156665,0.8888885596709039,0.0,0.11111106995886298,0.0,0.0,0.0,0
0,0.0,0,0.0,42,2239.363889,0.02,0.035454545,0.0,0.0,3,2,7,2,Dec,Returning_Visitor,0,42.00001,53.31817513852973,53.31817513852973,0.0,0.0,0.9999997619048185,0.0,0.0,0.5639435103425126,0.0007090909,0.0,0
1,90.0,1,34.0,57,1092.364286,0.0,0.006321839,19.11506897,0.6,2,2,7,4,May,Returning_Visitor,0,59.00001,20.6163403362135,19.164282357143446,33.99966000339997,89.9991000089999,0.9661015311692319,0.01694914966963565,0.01694914966963565,0.0,0.0,0.32398416491793813,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,4,3,1,Nov,Returning_Visitor,0,1.00001,0.0,0.0,0.0,0.0,0.9999900000999989,0.0,0.0,0.999950002499875,0.04000000000000001,0.0,0
3,227.0,0,0.0,3,164.0,0.0,0.013333333,0.0,0.0,1,1,3,2,Mar,New_Visitor,0,6.00001,65.16655805573657,54.66648444505185,0.0,75.66641444528518,0.4999991666680556,0.0,0.4999991666680556,0.0,0.0,0.0,0
6,82.01111111,2,211.6,162,6117.814359,0.0,0.003964551,22.36033441,0.0,2,2,1,6,Sep,Returning_Visitor,0,170.00001,37.7142652527491,37.76428383553803,105.79947100264498,13.668495737507106,0.9529411204152282,0.01176470519031146,0.03529411557093438,0.0,0.0,0.13153137114521346,0
0,0.0,0,0.0,14,343.52,0.0,0.028571429,0.0,0.0,3,2,8,1,Jul,Returning_Visitor,1,14.00001,24.537125330624765,24.537125330624765,0.0,0.0,0.9999992857147959,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0,0.0,39,835.6809524,0.032478632,0.028162393,0.0,0.0,1,1,6,3,Jul,Returning_Visitor,0,39.00001,21.427711233920196,21.427711233920196,0.0,0.0,0.9999997435898093,0.0,0.0,1.1528531495354335,0.000914675998486376,0.0,0
1,8.0,0,0.0,27,787.5357143,0.0,0.005142857,0.0,0.0,3,2,1,20,Nov,Returning_Visitor,0,28.00001,28.411979649292984,29.167978615563477,0.0,7.9999200007999915,0.9642853698980822,0.0,0.03571427295918823,0.0,0.0,0.0,0
0,0.0,0,0.0,6,142.125,0.0,0.033333333,0.0,0.0,3,2,6,2,Nov,Returning_Visitor,0,6.00001,23.687460520899133,23.687460520899133,0.0,0.0,0.9999983333361112,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,1,4,June,Returning_Visitor,0,1.00001,0.0,0.0,0.0,0.0,0.9999900000999989,0.0,0.0,0.999950002499875,0.04000000000000001,0.0,0
13,493.75,0,0.0,22,1525.0,0.008,0.018666667,25.00423187,0.0,3,2,1,1,Dec,Returning_Visitor,1,35.00001,57.67855494898429,69.31815030993168,0.0,37.980740014815375,0.6285712489796431,0.0,0.37142846530615276,0.42834195201959746,0.00014933333600000001,0.7144064207410227,1
